vehicle_id,timestamp,engine_rpm,engine_load_pct,exhaust_temp_c,exhaust_flow_rate_kg_h,diff_pressure_kpa,vehicle_speed_kmh,ambient_temp_c,active_regen_status,soot_load_ground_truth
1001,2026-01-31 06:02:05.526635,1379,94.26,368.7,260.09,1.592,82.4,28.9,0,5.75
1001,2026-01-31 06:07:05.526635,1469,69.33,376.5,203.82,1.146,80.8,22.4,0,5.48
1001,2026-01-31 06:12:05.526635,1395,56.79,353.6,158.53,0.857,89.9,20.9,0,5.34
1001,2026-01-31 06:17:05.526635,1353,79.63,377.2,215.57,1.084,85.2,23.8,0,5.12
1001,2026-01-31 06:22:05.526635,1571,77.32,341.1,243.0,1.288,89.0,30.5,0,5.18
1001,2026-01-31 06:27:05.526635,1489,64.87,330.4,193.24,1.047,91.7,24.7,0,5.26
1001,2026-01-31 06:32:05.526635,1315,81.29,290.5,213.92,1.238,71.2,27.6,0,5.66
1001,2026-01-31 06:37:05.526635,1436,71.48,371.2,205.32,1.132,72.3,24.8,0,5.45
1001,2026-01-31 06:42:05.526635,1502,74.93,293.8,225.11,1.421,84.9,31.0,0,5.83
1001,2026-01-31 06:47:05.526635,1371,66.55,382.4,182.54,0.896,83.8,22.5,0,5.5
1001,2026-01-31 06:52:05.526635,1323,67.15,352.4,177.8,0.933,82.6,21.2,0,5.42
1001,2026-01-31 06:57:05.526635,1561,74.55,344.7,232.88,1.236,87.8,24.4,0,5.43
1001,2026-01-31 07:02:05.526635,1550,48.23,359.3,149.53,0.78,87.0,24.3,0,5.2
1001,2026-01-31 07:07:05.526635,1243,65.6,350.4,163.14,0.82,93.9,25.1,0,5.12
1001,2026-01-31 07:12:05.526635,1535,76.59,362.7,235.2,1.261,83.9,30.0,0,5.0
1001,2026-01-31 07:17:05.526635,1734,63.43,326.3,219.99,1.142,93.4,28.7,0,5.11
1001,2026-01-31 07:22:05.526635,1448,70.88,328.7,205.4,1.159,89.6,18.1,0,5.24
1001,2026-01-31 07:27:05.526635,1693,80.01,337.9,271.08,1.42,84.6,24.3,0,5.33
1001,2026-01-31 07:32:05.526635,1495,82.55,356.0,246.86,1.265,94.8,22.3,0,5.3
1001,2026-01-31 07:37:05.526635,1481,59.7,412.9,176.91,0.845,79.1,20.8,0,4.69
1001,2026-01-31 07:42:05.526635,1581,58.22,325.9,184.16,0.962,79.5,23.7,0,4.78
1001,2026-01-31 07:47:05.526635,1255,82.1,294.5,206.21,1.054,83.5,27.6,0,5.19
1001,2026-01-31 07:52:05.526635,1540,87.98,351.4,271.06,1.379,80.7,17.3,0,5.22
1001,2026-01-31 07:57:05.526635,1588,74.63,362.8,237.12,1.172,86.4,20.0,0,5.09
1001,2026-01-31 08:02:05.526635,1503,81.61,373.9,245.45,1.205,93.0,26.3,0,4.9
1001,2026-01-31 08:07:05.526635,1501,59.74,310.0,179.36,0.927,85.1,33.2,0,5.2
1001,2026-01-31 08:12:05.526635,1582,60.77,325.0,192.31,1.017,84.6,30.2,0,5.31
1001,2026-01-31 08:17:05.526635,1565,94.84,356.1,296.91,1.617,91.0,24.0,0,5.33
1001,2026-01-31 08:22:05.526635,1387,83.06,342.8,230.44,1.259,90.0,31.2,0,5.4
1001,2026-01-31 08:27:05.526635,1584,55.37,345.0,175.48,0.989,86.2,30.2,0,5.32
1001,2026-01-31 08:32:05.526635,1631,58.82,383.4,191.98,0.92,81.1,17.4,0,4.95
1001,2026-01-31 08:37:05.526635,1553,64.53,358.9,200.46,0.97,93.9,23.2,0,4.8
1001,2026-01-31 08:42:05.526635,1659,73.59,326.2,244.17,1.207,83.0,20.1,0,4.96
1001,2026-01-31 08:47:05.526635,1602,51.92,368.3,166.43,0.795,84.3,21.4,0,4.67
1001,2026-01-31 08:52:05.526635,1566,61.14,369.6,191.49,0.87,84.9,21.6,0,4.42
1001,2026-01-31 08:57:05.526635,1619,70.87,395.9,229.57,0.976,88.7,30.6,0,4.01
1001,2026-01-31 09:02:05.526635,1519,77.94,313.7,236.82,1.057,86.1,26.3,0,4.4
1001,2026-01-31 09:07:05.526635,1558,68.72,369.7,214.18,0.83,81.2,32.3,0,4.18
1001,2026-01-31 09:12:05.526635,1476,72.46,367.7,214.01,0.787,87.8,29.1,0,4.0
1001,2026-01-31 09:17:05.526635,1530,63.65,340.0,194.8,0.715,81.3,33.6,0,4.0
1001,2026-01-31 09:22:05.526635,1648,74.52,344.1,245.7,1.026,83.9,33.8,0,4.02
1001,2026-01-31 09:27:05.526635,1442,58.82,296.4,169.76,0.682,92.7,23.8,0,4.32
1001,2026-01-31 09:32:05.526635,1343,81.12,332.8,218.05,1.037,89.3,32.2,0,4.46
1001,2026-01-31 09:37:05.526635,1488,65.49,371.6,195.0,0.835,96.3,31.8,0,4.21
1001,2026-01-31 09:42:05.526635,1530,64.94,381.2,198.75,0.674,85.4,23.6,0,3.89
1001,2026-01-31 09:47:05.526635,1638,64.88,392.4,212.59,0.735,92.7,22.2,0,3.47
1001,2026-01-31 09:52:05.526635,1471,96.65,353.8,284.38,0.973,94.4,25.6,0,3.53
1001,2026-01-31 09:57:05.526635,1524,57.57,389.7,175.51,0.454,85.4,29.1,0,3.1
1001,2026-01-31 10:02:05.526635,1637,64.39,329.3,210.89,0.694,93.5,23.5,0,3.19
1001,2026-01-31 10:07:05.526635,1469,63.83,375.5,187.56,0.541,88.5,18.2,0,2.9
1001,2026-01-31 10:12:05.526635,1540,74.22,406.0,228.65,0.476,83.9,13.9,0,2.42
1001,2026-01-31 10:17:05.526635,1426,77.1,320.6,220.04,0.63,79.7,27.3,0,2.65
1001,2026-01-31 10:22:05.526635,1537,77.81,338.6,239.31,0.693,82.9,18.3,0,2.73
1001,2026-01-31 10:27:05.526635,1285,65.67,357.7,168.86,0.481,89.7,14.9,0,2.59
1001,2026-01-31 10:32:05.526635,1531,76.54,375.9,234.45,0.55,78.2,40.4,0,2.37
1001,2026-01-31 10:37:05.526635,1282,83.69,301.5,214.63,0.572,83.0,26.4,0,2.79
1001,2026-01-31 10:42:05.526635,1603,87.22,321.0,279.76,0.911,92.1,27.0,0,3.05
1001,2026-01-31 10:47:05.526635,1434,67.88,351.1,194.76,0.545,81.5,19.9,0,2.99
1001,2026-01-31 10:52:05.526635,1547,76.29,391.0,236.17,0.61,84.1,23.5,0,2.64
1001,2026-01-31 10:57:05.526635,1566,68.68,274.4,215.1,0.642,85.4,15.9,0,2.98
1001,2026-01-31 11:02:05.526635,1377,56.65,333.5,156.11,0.443,79.8,28.3,0,3.0
1001,2026-01-31 11:07:05.526635,1522,50.99,359.5,155.24,0.414,85.4,24.7,0,2.78
1001,2026-01-31 11:12:05.526635,1519,77.65,342.7,235.89,0.741,77.1,32.1,0,2.82
1001,2026-01-31 11:17:05.526635,1585,75.37,407.5,238.93,0.552,93.3,20.2,0,2.34
1001,2026-01-31 11:22:05.526635,1472,100.97,335.9,297.44,0.69,77.2,25.6,0,2.56
1001,2026-01-31 11:27:05.526635,1379,68.91,368.5,190.16,0.509,75.2,23.1,0,2.35
1001,2026-01-31 11:32:05.526635,1486,68.37,348.9,203.25,0.507,85.9,31.2,0,2.3
1001,2026-01-31 22:19:51.816461,937,43.39,221.1,81.34,0.176,37.4,21.2,0,2.52
1001,2026-01-31 22:24:51.816461,926,50.4,239.4,93.41,0.214,12.3,17.7,0,2.77
1001,2026-01-31 22:29:51.816461,1274,32.2,189.7,82.05,0.204,32.8,28.8,0,2.93
1001,2026-01-31 22:34:51.816461,1617,10.36,266.5,33.5,0.069,27.0,29.2,0,2.99
1001,2026-01-31 22:39:51.816461,926,42.31,298.8,78.41,0.217,22.2,23.2,0,3.2
1001,2026-01-31 22:44:51.816461,1289,24.58,177.1,63.37,0.156,31.0,26.9,0,3.32
1001,2026-01-31 22:49:51.816461,901,31.83,226.8,57.41,0.241,37.4,26.1,0,3.48
1001,2026-01-31 22:54:51.816461,1187,58.61,311.6,139.17,0.571,34.8,22.4,0,3.77
1001,2026-01-31 22:59:51.816461,1358,43.96,261.1,119.45,0.532,24.1,27.3,0,3.99
1001,2026-01-31 23:04:51.816461,1464,56.3,209.0,164.89,0.696,37.8,25.4,0,4.27
1001,2026-01-31 23:09:51.816461,1239,49.56,254.8,122.84,0.591,32.5,20.7,0,4.52
1001,2026-01-31 23:14:51.816461,1439,9.29,248.2,26.75,0.172,51.8,26.8,0,4.57
1001,2026-01-31 23:19:51.816461,1169,48.31,236.8,112.98,0.595,42.1,19.6,0,4.81
1001,2026-01-31 23:24:51.816461,1098,52.54,268.4,115.47,0.566,44.9,29.5,0,5.07
1001,2026-01-31 23:29:51.816461,966,66.27,188.4,128.05,0.632,28.7,25.2,0,5.4
1001,2026-01-31 23:34:51.816461,1127,69.54,251.6,156.89,0.849,14.4,22.5,0,5.75
1001,2026-01-31 23:39:51.816461,1436,22.95,265.7,65.96,0.386,38.8,27.6,0,5.87
1001,2026-01-31 23:44:51.816461,867,64.84,251.9,112.57,0.818,58.9,23.0,0,6.19
1001,2026-01-31 23:49:51.816461,1180,61.48,194.7,145.1,0.862,23.1,35.3,0,6.5
1001,2026-01-31 23:54:51.816461,994,37.21,287.9,74.0,0.455,13.3,22.5,0,6.68
1001,2026-01-31 23:59:51.816461,1159,24.04,306.1,55.77,0.401,27.3,25.7,0,6.8
1001,2026-02-01 00:04:51.816461,1142,34.16,217.5,78.09,0.555,59.9,25.6,0,6.97
1001,2026-02-01 00:09:51.816461,1301,56.55,261.6,147.22,1.085,29.5,13.6,0,7.26
1001,2026-02-01 00:14:51.816461,782,30.92,202.0,48.38,0.396,21.6,25.0,0,7.41
1001,2026-02-01 00:19:51.816461,1057,21.16,144.9,44.73,0.328,29.3,25.3,0,7.52
1001,2026-02-01 00:24:51.816461,1148,16.54,208.3,37.99,0.248,33.4,28.6,0,7.6
1001,2026-02-01 00:29:51.816461,1502,40.77,257.5,122.54,1.003,17.7,28.1,0,7.8
1001,2026-02-01 00:34:51.816461,1648,29.27,312.0,96.51,0.842,33.8,15.2,0,7.95
1001,2026-02-01 00:39:51.816461,1099,62.27,278.2,136.91,1.113,73.4,20.0,0,8.26
1001,2026-02-01 00:44:51.816461,1543,50.93,241.9,157.25,1.355,17.3,27.7,0,8.52
1001,2026-02-01 00:49:51.816461,920,30.79,291.6,56.65,0.474,5.2,27.3,0,8.67
1001,2026-02-01 00:54:51.816461,1384,43.3,257.8,119.89,1.069,28.3,31.2,0,8.89
1001,2026-02-01 00:59:51.816461,1162,31.83,299.2,73.99,0.602,45.7,32.7,0,9.05
1001,2026-02-01 01:04:51.816461,1172,44.25,227.3,103.8,1.01,45.1,23.1,0,9.27
1001,2026-02-01 01:09:51.816461,805,25.03,212.2,40.3,0.459,38.5,30.9,0,9.39
1001,2026-02-01 01:14:51.816461,1366,41.87,202.3,114.45,1.149,33.9,26.9,0,9.6
1001,2026-02-01 01:19:51.816461,1213,65.32,245.0,158.54,1.59,20.9,20.3,0,9.93
1001,2026-02-01 01:24:51.816461,1062,47.39,302.4,100.71,0.948,25.1,30.6,0,10.17
1001,2026-02-01 01:29:51.816461,1232,31.47,166.8,77.55,0.761,16.1,30.2,0,10.32
1001,2026-02-01 01:34:51.816461,1088,57.44,278.3,125.09,1.291,20.7,20.2,0,10.61
1001,2026-02-01 01:39:51.816461,1078,30.03,242.7,64.77,0.702,6.9,31.3,0,10.76
1001,2026-02-01 01:44:51.816461,1287,58.3,263.3,150.1,1.597,40.8,25.7,0,11.05
1001,2026-02-01 01:49:51.816461,1219,61.86,299.6,150.86,1.662,40.3,23.4,0,11.36
1001,2026-02-01 01:54:51.816461,1185,57.41,246.7,136.17,1.62,27.8,19.4,0,11.65
1001,2026-02-01 07:25:59.600095,1421,48.8,251.7,138.73,1.642,41.3,17.3,0,11.89
1001,2026-02-01 07:30:59.600095,648,42.94,263.8,55.67,0.705,49.7,32.9,0,12.11
1001,2026-02-01 07:35:59.600095,1165,38.16,330.9,88.97,1.098,17.7,20.3,0,12.05
1001,2026-02-01 07:40:59.600095,865,58.8,324.2,101.81,1.099,14.4,32.1,0,12.15
1001,2026-02-01 07:45:59.600095,1197,41.78,325.6,100.05,1.251,27.4,20.5,0,12.16
1001,2026-02-01 07:50:59.600095,756,42.66,189.2,64.52,0.795,30.0,22.1,0,12.37
1001,2026-02-01 07:55:59.600095,1101,50.89,286.4,112.14,1.38,52.4,26.8,0,12.62
1001,2026-02-01 08:00:59.600095,1112,20.02,324.3,44.55,0.56,36.0,17.0,0,12.53
1001,2026-02-01 08:05:59.600095,1106,21.79,271.0,48.21,0.601,43.0,23.3,0,12.64
1001,2026-02-01 08:10:59.600095,1057,40.12,194.5,84.87,1.146,18.4,23.1,0,12.84
1001,2026-02-01 08:15:59.600095,1133,44.28,203.0,100.37,1.227,34.8,22.1,0,13.06
1001,2026-02-01 08:20:59.600095,1179,29.08,335.1,68.58,0.794,24.7,21.2,0,12.92
1001,2026-02-01 08:25:59.600095,1479,39.33,296.8,116.37,1.53,19.4,23.3,0,13.12
1001,2026-02-01 08:30:59.600095,1138,30.13,245.5,68.6,0.86,14.7,25.1,0,13.27
1001,2026-02-01 08:35:59.600095,1170,52.8,233.8,123.64,1.698,46.9,27.5,0,13.54
1001,2026-02-01 08:40:59.600095,1165,32.81,270.1,76.48,0.962,14.6,23.7,0,13.7
1001,2026-02-01 08:45:59.600095,589,19.95,293.9,23.52,0.359,16.8,22.2,0,13.8
1001,2026-02-01 08:50:59.600095,1245,53.31,194.6,132.85,1.858,27.6,24.5,0,14.07
1001,2026-02-01 08:55:59.600095,853,45.51,267.8,77.68,1.124,34.2,28.6,0,14.29
1001,2026-02-01 09:00:59.600095,1064,43.03,226.6,91.57,1.396,24.0,14.8,0,14.51
1001,2026-02-01 09:05:59.600095,1275,30.69,260.5,78.29,1.073,18.7,20.9,0,14.66
1001,2026-02-01 09:10:59.600095,930,36.68,314.0,68.24,1.103,17.9,14.9,0,14.85
1001,2026-02-01 09:15:59.600095,1208,52.88,223.7,127.85,1.92,38.1,21.3,0,15.11
1001,2026-02-01 09:20:59.600095,1015,21.85,189.9,44.4,0.666,28.3,18.8,0,15.22
1001,2026-02-01 09:25:59.600095,1141,29.81,293.3,68.05,1.125,34.4,12.4,0,15.37
1001,2026-02-01 09:30:59.600095,933,35.45,184.0,66.17,0.98,36.9,25.7,0,15.55
1001,2026-02-01 09:35:59.600095,1116,45.66,263.5,102.01,1.619,36.7,25.3,0,15.77
1001,2026-02-01 09:40:59.600095,1232,6.41,161.8,15.81,0.196,53.2,23.9,0,15.81
1001,2026-02-01 09:45:59.600095,1234,-4.93,281.7,-12.17,0.0,29.6,21.5,0,15.78
1001,2026-02-01 09:50:59.600095,1039,30.76,208.7,63.97,0.975,24.1,27.2,0,15.94
1001,2026-02-01 09:55:59.600095,1126,47.37,278.2,106.72,1.77,33.2,16.3,0,16.17
1001,2026-02-01 10:00:59.600095,929,36.53,223.2,67.88,1.156,29.7,34.9,0,16.35
1001,2026-02-01 10:05:59.600095,1137,41.27,175.4,93.86,1.556,42.7,29.9,0,16.56
1001,2026-02-01 10:10:59.600095,971,21.6,247.6,41.97,0.654,27.2,35.5,0,16.67
1001,2026-02-01 10:15:59.600095,1004,22.7,286.3,45.58,0.766,28.6,27.4,0,16.78
1001,2026-02-01 10:20:59.600095,925,62.32,291.9,115.37,1.99,38.4,29.1,0,17.09
1001,2026-02-01 10:25:59.600095,925,32.63,312.4,60.39,0.985,50.2,26.2,0,17.26
1001,2026-02-01 10:30:59.600095,1013,29.54,295.6,59.91,1.065,34.3,23.4,0,17.4
1001,2026-02-01 10:35:59.600095,1202,34.6,305.9,83.25,1.359,36.2,29.0,0,17.58
1001,2026-02-01 10:40:59.600095,792,58.42,201.3,92.57,1.689,20.4,26.8,0,17.87
1001,2026-02-01 10:45:59.600095,900,21.21,201.8,38.18,0.633,27.2,25.6,0,17.98
1001,2026-02-01 10:50:59.600095,906,46.4,244.1,84.15,1.539,52.4,35.1,0,18.21
1001,2026-02-01 10:55:59.600095,862,57.87,284.2,99.82,1.911,46.1,26.4,0,18.5
1001,2026-02-01 11:00:59.600095,983,56.42,294.2,110.97,2.086,47.0,21.4,0,18.78
1001,2026-02-01 11:05:59.600095,1138,54.13,232.8,123.24,2.363,45.4,18.5,0,19.05
1001,2026-02-01 11:10:59.600095,1296,28.25,204.0,73.28,1.458,41.8,26.6,0,19.19
1001,2026-02-01 11:15:59.600095,943,50.37,280.0,95.07,1.835,21.1,16.4,0,19.44
1001,2026-02-01 11:20:59.600095,903,33.54,286.0,60.61,1.27,50.5,33.3,0,19.61
1001,2026-02-01 11:25:59.600095,993,37.17,223.1,73.83,1.369,23.8,24.9,0,19.8
1001,2026-02-01 20:05:11.520225,1371,79.07,358.8,216.87,4.259,86.4,23.8,0,19.72
1001,2026-02-01 20:10:11.520225,1403,78.46,379.1,220.32,4.222,76.3,29.8,0,19.48
1001,2026-02-01 20:15:11.520225,1464,57.68,377.9,168.96,3.213,87.9,28.6,0,19.15
1001,2026-02-01 20:20:11.520225,1271,56.79,343.3,144.43,2.663,91.5,21.5,0,19.08
1001,2026-02-01 20:25:11.520225,1407,68.34,355.4,192.4,3.649,83.1,31.8,0,18.98
1001,2026-02-01 20:30:11.520225,1542,74.58,338.3,230.06,4.319,90.8,31.0,0,19.05
1001,2026-02-01 20:35:11.520225,1513,71.39,331.5,216.12,4.182,81.8,29.9,0,19.15
1001,2026-02-01 20:40:11.520225,1578,77.93,353.9,246.01,4.693,87.8,31.1,0,19.11
1001,2026-02-01 20:45:11.520225,1462,73.7,330.2,215.59,4.136,81.0,21.0,0,19.24
1001,2026-02-01 20:50:11.520225,1579,56.52,354.0,178.58,3.318,85.5,22.8,0,19.09
1001,2026-02-01 20:55:11.520225,1525,74.29,370.3,226.66,4.278,84.0,25.1,0,18.9
1001,2026-02-01 21:00:11.520225,1525,79.27,335.4,241.8,4.564,81.6,23.3,0,19.01
1001,2026-02-01 21:05:11.520225,1642,75.73,332.0,248.78,4.779,79.3,20.5,0,19.13
1001,2026-02-01 21:10:11.520225,1427,83.45,378.6,238.24,4.571,81.9,21.3,0,18.92
1001,2026-02-01 21:15:11.520225,1411,67.24,353.6,189.75,3.563,79.6,26.8,0,18.83
1001,2026-02-01 21:20:11.520225,1639,78.17,291.0,256.37,4.95,87.4,33.6,0,19.22
1001,2026-02-01 21:25:11.520225,1198,76.89,324.5,184.38,3.619,84.2,33.5,0,19.41
1001,2026-02-01 21:30:11.520225,1577,66.29,354.3,209.14,4.081,80.3,23.1,0,19.31
1001,2026-02-01 21:35:11.520225,1470,98.22,384.5,288.96,5.452,90.4,21.5,0,19.12
1001,2026-02-01 21:40:11.520225,1507,59.99,392.3,180.86,3.352,93.0,33.9,0,18.68
1001,2026-02-01 21:45:11.520225,1499,95.89,367.3,287.6,5.426,85.7,31.4,0,18.62
1001,2026-02-01 21:50:11.520225,1551,68.59,325.5,212.77,4.0,87.6,19.5,0,18.76
1001,2026-02-01 21:55:11.520225,1321,70.5,377.8,186.4,3.443,91.3,33.7,0,18.49
1001,2026-02-01 22:00:11.520225,1443,50.82,314.6,146.68,2.791,74.1,21.8,0,18.75
1001,2026-02-01 22:05:11.520225,1546,86.46,364.4,267.36,5.017,79.5,20.7,0,18.66
1001,2026-02-01 22:10:11.520225,1635,67.12,413.3,219.55,3.999,83.1,29.6,0,18.09
1001,2026-02-01 22:15:11.520225,1635,63.5,334.9,207.69,3.738,91.2,23.6,0,18.13
1001,2026-02-01 22:20:11.520225,1437,78.22,335.3,224.93,4.137,86.3,23.6,0,18.24
1001,2026-02-01 22:25:11.520225,1467,70.49,361.7,206.84,3.725,87.3,29.2,0,18.1
1001,2026-02-01 22:30:11.520225,1477,63.45,379.5,187.53,3.335,77.7,26.1,0,17.78
1001,2026-02-01 22:35:11.520225,1604,65.23,352.1,209.32,3.718,78.1,23.7,0,17.69
1001,2026-02-01 22:40:11.520225,1647,45.14,373.7,148.72,2.6,90.6,8.3,0,17.33
1001,2026-02-01 22:45:11.520225,1628,59.74,344.9,194.55,3.379,82.5,28.2,0,17.27
1001,2026-02-01 22:50:11.520225,1589,78.16,362.5,248.43,4.208,86.3,21.2,0,17.16
1001,2026-02-01 22:55:11.520225,1589,78.37,334.6,249.15,4.349,88.6,19.2,0,17.27
1001,2026-02-01 23:00:11.520225,1607,67.39,304.4,216.69,3.904,93.4,23.2,0,17.61
1001,2026-02-01 23:05:11.520225,1462,71.95,347.8,210.38,3.663,81.5,21.5,0,17.59
1001,2026-02-01 23:10:11.520225,1548,60.98,308.8,188.89,3.354,81.2,31.6,0,17.89
1001,2026-02-01 23:15:11.520225,1415,62.68,338.9,177.45,3.286,86.0,24.2,0,17.89
1001,2026-02-01 23:20:11.520225,1533,79.44,357.0,243.64,4.337,89.6,35.1,0,17.83
1001,2026-02-01 23:25:11.520225,1490,65.58,298.2,195.44,3.591,81.8,13.3,0,18.16
1001,2026-02-01 23:30:11.520225,1499,67.95,295.1,203.78,3.725,96.2,24.3,0,18.5
1001,2026-02-01 23:35:11.520225,1480,64.5,312.2,190.97,3.613,84.6,13.4,0,18.82
1001,2026-02-01 23:40:11.520225,1497,64.0,402.7,191.66,3.495,90.1,32.0,0,18.32
1001,2026-02-01 23:45:11.520225,1468,60.34,365.6,177.2,3.208,93.7,28.4,0,18.1
1001,2026-02-01 23:50:11.520225,1527,69.31,341.9,211.72,3.866,78.4,24.4,0,18.11
1001,2026-02-01 23:55:11.520225,1590,73.84,310.4,234.83,4.332,80.6,22.4,0,18.48
1001,2026-02-02 00:00:11.520225,1533,62.82,381.6,192.68,3.503,81.9,21.5,0,18.14
1001,2026-02-02 00:05:11.520225,1501,83.79,367.8,251.66,4.497,86.5,30.1,0,18.02
1001,2026-02-02 00:10:11.520225,1731,62.09,355.3,215.04,3.89,79.1,24.5,0,17.89
1001,2026-02-02 00:15:11.520225,1394,68.91,337.8,192.23,3.477,88.0,30.8,0,17.93
1001,2026-02-02 00:20:11.520225,1524,69.72,324.3,212.51,3.795,89.1,23.7,0,18.08
1001,2026-02-02 00:25:11.520225,1450,61.97,415.2,179.8,3.124,94.2,25.5,0,17.47
1001,2026-02-02 00:30:11.520225,1481,81.07,296.7,240.18,4.317,91.5,18.5,0,17.88
1001,2026-02-02 04:01:20.072417,1675,75.25,315.6,252.22,4.696,90.2,33.0,0,18.25
1001,2026-02-02 04:06:20.072417,1412,70.73,387.0,199.8,3.562,93.6,29.1,0,17.91
1001,2026-02-02 04:11:20.072417,1799,71.05,355.2,255.75,4.571,81.8,22.4,0,17.82
1001,2026-02-02 04:16:20.072417,1544,57.46,372.7,177.44,3.023,81.7,29.5,0,17.53
1001,2026-02-02 04:21:20.072417,1298,52.69,358.6,136.86,2.437,82.5,25.3,0,17.32
1001,2026-02-02 04:26:20.072417,1475,75.8,354.2,223.65,3.803,80.6,25.4,0,17.27
1001,2026-02-02 04:31:20.072417,1487,61.96,354.8,184.26,3.217,85.8,17.0,0,17.14
1001,2026-02-02 04:36:20.072417,1492,62.4,372.6,186.24,3.168,89.3,21.5,0,16.87
1001,2026-02-02 04:41:20.072417,1588,54.7,311.7,173.78,2.978,76.3,28.4,0,17.15
1001,2026-02-02 04:46:20.072417,1202,83.23,303.0,200.14,3.52,85.7,30.5,0,17.56
1001,2026-02-02 04:51:20.072417,1559,80.99,337.6,252.68,4.418,78.2,33.6,0,17.67
1001,2026-02-02 04:56:20.072417,1563,98.47,328.3,308.0,5.516,82.7,31.9,0,17.93
1001,2026-02-02 05:01:20.072417,1463,71.24,351.2,208.52,3.696,85.5,24.3,0,17.88
1001,2026-02-02 05:06:20.072417,1481,69.92,402.8,207.25,3.566,89.7,23.0,0,17.41
1001,2026-02-02 05:11:20.072417,1417,71.87,357.2,203.75,3.582,82.3,12.4,0,17.31
1001,2026-02-02 05:16:20.072417,1549,65.4,323.1,202.63,3.596,87.3,29.6,0,17.45
1001,2026-02-02 05:21:20.072417,1556,77.93,331.4,242.66,4.306,81.3,21.2,0,17.59
1001,2026-02-02 05:26:20.072417,1644,66.76,413.0,219.6,3.702,87.5,25.3,0,17.02
1001,2026-02-02 05:31:20.072417,1605,79.51,334.5,255.3,4.364,83.4,32.2,0,17.14
1001,2026-02-02 05:36:20.072417,1472,70.78,371.2,208.39,3.535,82.9,20.0,0,16.93
1001,2026-02-02 05:41:20.072417,1403,50.01,373.8,140.35,2.394,80.8,28.4,0,16.59
1001,2026-02-02 05:46:20.072417,1555,68.73,358.6,213.83,3.61,88.9,24.5,0,16.46
1001,2026-02-02 05:51:20.072417,1634,78.74,289.7,257.37,4.384,88.7,24.4,0,16.85
1001,2026-02-02 05:56:20.072417,1455,55.17,351.0,160.61,2.621,85.0,17.6,0,16.72
1001,2026-02-02 06:01:20.072417,1548,78.72,384.5,243.81,4.004,86.0,24.7,0,16.44
1001,2026-02-02 06:06:20.072417,1408,54.4,383.9,153.22,2.388,94.3,25.8,0,16.04
1001,2026-02-02 06:11:20.072417,1489,67.26,361.4,200.43,3.225,83.0,27.0,0,15.88
1001,2026-02-02 06:16:20.072417,1487,68.43,363.9,203.63,3.204,89.7,24.8,0,15.72
1001,2026-02-02 06:21:20.072417,1534,65.32,317.7,200.46,3.195,89.1,28.1,0,16.04
1001,2026-02-02 06:26:20.072417,1386,54.27,299.1,150.51,2.39,85.3,28.8,0,16.31
1001,2026-02-02 06:31:20.072417,1479,82.85,347.2,245.17,4.028,79.0,19.1,0,16.35
1001,2026-02-02 06:36:20.072417,1603,75.11,348.9,240.82,3.953,77.0,22.0,0,16.33
1001,2026-02-02 06:41:20.072417,1352,72.78,338.4,196.81,3.304,96.1,21.2,0,16.39
1001,2026-02-02 06:46:20.072417,1521,77.72,341.1,236.5,3.927,85.0,34.5,0,16.45
1001,2026-02-02 06:51:20.072417,1530,64.84,425.6,198.42,3.136,84.1,22.0,0,15.77
1001,2026-02-02 06:56:20.072417,1385,51.74,369.6,143.37,2.198,86.8,24.9,0,15.47
1001,2026-02-02 07:01:20.072417,1382,71.33,333.9,197.29,3.154,87.4,20.8,0,15.56
1001,2026-02-02 07:06:20.072417,1528,78.48,344.3,239.9,3.67,84.6,31.8,0,15.6
1001,2026-02-02 07:11:20.072417,1483,75.37,331.2,223.56,3.505,88.4,31.7,0,15.72
1001,2026-02-02 07:16:20.072417,1388,91.28,314.6,253.44,4.107,81.3,36.0,0,16.18
1001,2026-02-02 07:21:20.072417,1308,68.59,351.0,179.55,2.912,87.4,21.4,0,16.11
1001,2026-02-02 07:26:20.072417,1440,68.52,348.7,197.33,3.151,79.4,22.6,0,16.07
1001,2026-02-02 07:31:20.072417,1532,51.79,419.5,158.7,2.385,83.9,31.4,0,15.37
1001,2026-02-02 07:36:20.072417,1505,63.97,354.2,192.61,3.011,78.4,23.1,0,15.26
1001,2026-02-02 07:41:20.072417,1491,80.1,302.8,239.01,3.747,86.7,32.6,0,15.66
1001,2026-02-02 07:46:20.072417,1496,42.59,344.0,127.44,1.886,86.9,16.6,0,15.52
1001,2026-02-02 07:51:20.072417,1597,62.68,348.9,200.25,3.06,80.5,25.5,0,15.44
1001,2026-02-02 07:56:20.072417,1479,58.0,363.3,171.65,2.615,82.4,24.6,0,15.22
1001,2026-02-02 08:01:20.072417,1693,77.31,345.0,261.89,4.005,89.3,22.8,0,15.25
1001,2026-02-02 08:06:20.072417,1577,68.9,354.8,217.4,3.294,86.1,39.7,0,15.16
1001,2026-02-02 08:11:20.072417,1433,63.24,332.1,181.3,2.744,88.5,19.6,0,15.21
1001,2026-02-02 08:16:20.072417,1549,75.04,371.4,232.51,3.399,83.4,21.5,0,15.02
1001,2026-02-02 08:21:20.072417,1483,58.28,340.8,172.85,2.625,76.3,31.4,0,14.98
